"source_id","source_tier","source_type","organization_or_author","title","published_at","accessed_at_kst","url","local_evidence_path","locator","market","journey_stage","claim_ids","evidence_summary","fact_or_interpretation","reliability","limitations","status","rejection_reason"
"X-SRC-03010","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 fbe8615a-ab66-453d-bf57-d1d598cf1d2f","2026-04-21","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=fbe8615a-ab66-453d-bf57-d1d598cf1d2f","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=fbe8615a-ab66-453d-bf57-d1d598cf1d2f; rating=1; themes=decision_risk|execution_order|settlement_cost","KR","execution","X-CLM-0007;X-CLM-0008;X-CLM-0009;X-CLM-0013;X-CLM-0031;X-CLM-0032;X-CLM-0036;X-CLM-0037","아니.... 카카오증권 소수점구매 10분단위로 바꾼거 생각이 있으신거 맞아요??? 내가 구매한 시점 가격을 원해서 실시간으로 소수점구매를 하는건데 내가 원하지도 않는 가격에","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03011","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 2d6ee50a-29db-4a32-86ac-4b509bd9d4a7","2026-04-09","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=2d6ee50a-29db-4a32-86ac-4b509bd9d4a7","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=2d6ee50a-29db-4a32-86ac-4b509bd9d4a7; rating=1; themes=support|navigation_ux","KR","discovery","X-CLM-0007;X-CLM-0008","폰트가 시스템폰트와 앱폰트와 통일성이 없어요. 불편합니다. 특히 증권은 심해요. 카카오페이, 증권 고객센터에 문의해도 형식적인 답변이에요.","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03012","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 0daed4bd-7706-4b90-adf7-d9d6860d6449","2026-04-03","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=0daed4bd-7706-4b90-adf7-d9d6860d6449","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=0daed4bd-7706-4b90-adf7-d9d6860d6449; rating=2; themes=execution_order","KR","all","X-CLM-0007;X-CLM-0008","호가창 체결강도를 왜 삭제함 빨리 다시 복구 ㄱㄱㄱ","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03013","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 e8b13dc7-abe9-4f28-92e5-611544598932","2026-03-20","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=e8b13dc7-abe9-4f28-92e5-611544598932","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=e8b13dc7-abe9-4f28-92e5-611544598932; rating=1; themes=execution_order|information|reliability|portfolio_history|navigation_ux","KR","holding","X-CLM-0007;X-CLM-0008","아...증권 ui대체 왜 이렇게 바꾼거죠? 버튼들을 상단으로 올려놔서 빠르게 대처하기도 힘들어졌어요. 더 웃긴건 예시로 아무 주식 들어가서 정보,차트, 호가, 보유","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03014","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 a9a2c98a-516f-40e6-98b8-e64560c80386","2026-03-14","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=a9a2c98a-516f-40e6-98b8-e64560c80386","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=a9a2c98a-516f-40e6-98b8-e64560c80386; rating=1; themes=execution_order|information|navigation_ux","KR","discovery","X-CLM-0007;X-CLM-0008","이전버전으로 ui돌려요 주식 주문창에서 차트로 바로 이동이 안되서 불편해요","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03015","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 8cfd2d60-6bae-4a05-856b-cd8355310603","2026-03-13","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=8cfd2d60-6bae-4a05-856b-cd8355310603","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=8cfd2d60-6bae-4a05-856b-cd8355310603; rating=1; themes=information|reliability|support|navigation_ux","KR","discovery","X-CLM-0007;X-CLM-0008","증권 페이지에 이벤트 배너를 넣을거면 위치를 고정시켜라. 새로고침 마다 한박자 늦게, 다른 ui 밀면서 띄워서 클릭미스 유도하는거 진짜 감탄스러울정도로 졸렬하다.","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03016","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 1e39d04f-e5fd-44c0-812b-3692149d70fa","2026-03-06","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=1e39d04f-e5fd-44c0-812b-3692149d70fa","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=1e39d04f-e5fd-44c0-812b-3692149d70fa; rating=2; themes=information|reliability|navigation_ux","KR","discovery","X-CLM-0007;X-CLM-0008","시간이 생명인 주식판에서 앱 접속이 원활하지 않다는게 하루에도 몇번씩 뜨고, 정보 갱신되는것도 자주 에러떠서 안되고, 앱이 왜이럽니까? 이정도면 서버 증설을","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03017","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 7eedc69d-c5a5-40d4-89b8-decc88e443e4","2026-02-27","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=7eedc69d-c5a5-40d4-89b8-decc88e443e4","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=7eedc69d-c5a5-40d4-89b8-decc88e443e4; rating=1; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","9시에 주식 장열리는데 그때부터 서버오류나는 증권앱ㅋㅋㅋ","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03018","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 78ff7b81-0458-451a-be07-0b6121afb042","2026-02-27","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=78ff7b81-0458-451a-be07-0b6121afb042","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=78ff7b81-0458-451a-be07-0b6121afb042; rating=2; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","주식 몰리면 접속안됨 제발 서버좀 늘립시다","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03019","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 bdb629d3-addc-43d7-aadf-d6e117240985","2026-02-27","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=bdb629d3-addc-43d7-aadf-d6e117240985","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=bdb629d3-addc-43d7-aadf-d6e117240985; rating=2; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","아... 걸핏하면 접속 오류 나는데.. 이거.. 증권 어플이 이러면 어떻게요","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03020","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 9c6dc8e2-e975-4c9b-8f19-278b41b4114b","2026-02-27","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=9c6dc8e2-e975-4c9b-8f19-278b41b4114b","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=9c6dc8e2-e975-4c9b-8f19-278b41b4114b; rating=1; themes=decision_risk|reliability","KR","execution","X-CLM-0007;X-CLM-0008","증권서버오류 이거 실화? 매도 못하는데 손해는 커지고 욕나옴","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03021","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 2cf95377-fbb6-45f1-b85a-9f0a921170f2","2026-02-19","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=2cf95377-fbb6-45f1-b85a-9f0a921170f2","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=2cf95377-fbb6-45f1-b85a-9f0a921170f2; rating=1; themes=decision_risk|execution_order|reliability","KR","execution","X-CLM-0007;X-CLM-0008","연금저축계좌 수익 많이나서 팔려는데 주식없다고 팔기가 안뜨는건 뭐고 빨리고쳐라 임마들아 내돈 녹는다고","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03022","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 c5f14fb3-8019-4f87-a080-c320d6da0a0e","2026-02-19","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=c5f14fb3-8019-4f87-a080-c320d6da0a0e","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=c5f14fb3-8019-4f87-a080-c320d6da0a0e; rating=1; themes=decision_risk|navigation_ux","KR","execution","X-CLM-0007;X-CLM-0008;X-CLM-0009;X-CLM-0013;X-CLM-0031;X-CLM-0032;X-CLM-0036;X-CLM-0037;X-CLM-0044","주식장이 열렸는데 매도버튼을 없에버려서 팔지를 못하게 하네 ㅋㅋㅋ 실시간으로 가격은 떨어지고 있는데 보고만 있어야 하다니 팔지 못해서 발생한 내 손해는","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03023","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 6943bc62-37df-4891-9d88-667872ab98fe","2026-02-19","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=6943bc62-37df-4891-9d88-667872ab98fe","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=6943bc62-37df-4891-9d88-667872ab98fe; rating=2; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","먹통이네요 주식 관련 오늘 몰릴거 예상했을텐데 서버 관리 안하시나요 바꿔야 되나","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03024","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 bcd91f94-35d8-4d4d-82ad-329cc49a6e98","2026-02-19","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=bcd91f94-35d8-4d4d-82ad-329cc49a6e98","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=bcd91f94-35d8-4d4d-82ad-329cc49a6e98; rating=1; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","서버가 수시로 렉 걸리고 하자가 굉장히 많습니다.. 절대 사용해선 안될 어플이네요.. 투자금들 빼는대로 옮기던가 해야지 하.. 이걸 어떻게 쓰라는건지..","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03025","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 a4a35c37-c7e1-41a4-bfe4-7ad9f184e24b","2026-01-22","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=a4a35c37-c7e1-41a4-bfe4-7ad9f184e24b","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=a4a35c37-c7e1-41a4-bfe4-7ad9f184e24b; rating=1; themes=decision_risk","KR","execution","X-CLM-0007;X-CLM-0008","아니 왜 안들어가지냐고 홈페이지도 상승 알람와서 매도하려고 했는데 이거 누가 보상해줌?????????????????????????????????","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03026","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 1500bd51-96be-4448-a2c4-2058f0cf1478","2026-01-22","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=1500bd51-96be-4448-a2c4-2058f0cf1478","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=1500bd51-96be-4448-a2c4-2058f0cf1478; rating=1; themes=decision_risk|reliability","KR","execution","X-CLM-0007;X-CLM-0008","혹시 주식하려면 카카오페이 쓰지말고 기존 미래,나무,삼성 중 하나써라 카카오 앱이 무겁고 결정적일때 일시적오류 떠서 어플 재설치해도 똑같고 미쳐버림... 제때 매도","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03027","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 d691d290-5910-4d6f-93ae-78dbe423250e","2026-01-22","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=d691d290-5910-4d6f-93ae-78dbe423250e","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=d691d290-5910-4d6f-93ae-78dbe423250e; rating=1; themes=reliability|support","KR","all","X-CLM-0007;X-CLM-0008","일시적오류라면서 다시 재설치해도 안들어가지고 30분째 이러고있는데 주식 제 때 못팔아서 손해본건 어떡할건가요 너무 화나네요 고객센터 연결도안되고","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03028","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 37e15f61-16d5-4e4e-9050-b73c8a38c550","2026-01-22","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=37e15f61-16d5-4e4e-9050-b73c8a38c550","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=37e15f61-16d5-4e4e-9050-b73c8a38c550; rating=1; themes=decision_risk|settlement_cost|reliability","KR","execution","X-CLM-0007;X-CLM-0008","아 진짜 별 한개도 아깝네 ㅡㅡ 주식해야하는데 서버 자꾸 터져서 로그인도 안돼서 재설치중.. 이거 손실나면 책임져줄겁니까?! 이럴 거면 수수료 왜받아요","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03029","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 0e389c8f-3aaa-4ab0-a534-e60d92c7a5f3","2026-01-13","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=0e389c8f-3aaa-4ab0-a534-e60d92c7a5f3","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=0e389c8f-3aaa-4ab0-a534-e60d92c7a5f3; rating=1; themes=other_trade","KR","all","X-CLM-0007;X-CLM-0008","아니 모든 알람 다 꺼놨는데 며칠전부터 왜 자꾸 주식광고 팝업 뜸 ??? 나 주식안한다고 ㅡㅡ","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03030","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 a8a635db-3cb8-43cb-9958-9eb3bdbc1205","2026-01-04","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=a8a635db-3cb8-43cb-9958-9eb3bdbc1205","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=a8a635db-3cb8-43cb-9958-9eb3bdbc1205; rating=1; themes=information|social","KR","discovery","X-CLM-0007;X-CLM-0008","방해금지모드를 뚫고 소리나는 알림은 어떻게 된걸까요? 알림 내용도 겨우 주식 커뮤니티 이야기인데 ?","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03031","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 0f7ccf92-df7f-41ff-8570-2263cf397564","2025-12-13","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=0f7ccf92-df7f-41ff-8570-2263cf397564","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=0f7ccf92-df7f-41ff-8570-2263cf397564; rating=1; themes=information","KR","discovery","X-CLM-0007;X-CLM-0008","결제 빼고 모든 알림을 꺼도 주식 알림이 온다","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03032","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 9aec7588-0a02-4c9c-bf1a-4bf7e8f23fb5","2025-11-17","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=9aec7588-0a02-4c9c-bf1a-4bf7e8f23fb5","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=9aec7588-0a02-4c9c-bf1a-4bf7e8f23fb5; rating=1; themes=execution_order|settlement_cost|reliability","KR","post_trade","X-CLM-0007;X-CLM-0008","내 인생 최악의 증권 어플 전산오류 사과 끝, 캡쳐 못한 사람들은 아무런 보상도 못받고 눈뜨고 코베였음 거래 수수료 업계 최하","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03033","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 35cf17d4-3322-4106-a25b-537755aa47a2","2025-10-31","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=35cf17d4-3322-4106-a25b-537755aa47a2","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=35cf17d4-3322-4106-a25b-537755aa47a2; rating=1; themes=settlement_cost","KR","post_trade","X-CLM-0007;X-CLM-0008","환전 24시간 안되는거 좀 고쳐주세요 토스는 24시간 환전 가능 우대시간대 적용인데 카카오페이는 우대 수수료도 비싼 와중에 환전도 24시간이 아닌 이유가","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03034","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 a50e5204-70f4-43e2-afd0-7000a16d92c4","2025-10-10","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=a50e5204-70f4-43e2-afd0-7000a16d92c4","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=a50e5204-70f4-43e2-afd0-7000a16d92c4; rating=1; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","리뷰 1점도 아깝다 주식 팔아야하는데 fix되었습니다 창 뜨면서 거의 한시간내내 오류뜨는게 말이되나? 그거때문에 손해본거 어떻게 책임질거냐","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03035","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 1035b8eb-9eb0-4790-a620-201311017645","2025-10-08","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=1035b8eb-9eb0-4790-a620-201311017645","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=1035b8eb-9eb0-4790-a620-201311017645; rating=1; themes=decision_risk|execution_order|information|reliability","KR","execution","X-CLM-0007;X-CLM-0008","페이결제 알림도 안 오고 송금 알림도 안 오고 주식거래 알림은 왔다가 안 왔다가 지맘대로에 주식시장가 판매했더니 판매도 안 돼 취소도","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03036","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 95177087-abd4-4f79-affc-a7d463837a22","2025-10-08","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=95177087-abd4-4f79-affc-a7d463837a22","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=95177087-abd4-4f79-affc-a7d463837a22; rating=1; themes=execution_order","KR","all","X-CLM-0007;X-CLM-0008","주식을 주문했더니 시드만 사라지는 매직","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03037","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 9cef2ebc-1ba4-4e57-a60b-d8a975b789f5","2025-10-07","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=9cef2ebc-1ba4-4e57-a60b-d8a975b789f5","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=9cef2ebc-1ba4-4e57-a60b-d8a975b789f5; rating=1; themes=other_trade","KR","all","X-CLM-0007;X-CLM-0008","카카오페이 미국주식 열리고 나서 렉 진짜 장난아님... 돈 들고 다른데가서 투자해야겠다 ㅡㅡ","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03038","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 dc39e27a-fcdf-43f4-890d-e7b5eb8111a6","2025-10-07","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=dc39e27a-fcdf-43f4-890d-e7b5eb8111a6","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=dc39e27a-fcdf-43f4-890d-e7b5eb8111a6; rating=1; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","앱관리안하세요? 서버다운걸리는데 빨리풀어주세요 1분1초가중요합니다 주식시장열렷는데","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03039","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 57f9f734-c860-450c-a456-9368e3968458","2025-09-03","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=57f9f734-c860-450c-a456-9368e3968458","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=57f9f734-c860-450c-a456-9368e3968458; rating=2; themes=information|navigation_ux","KR","discovery","X-CLM-0007;X-CLM-0008","글자 코딱지 만해서 눈 아파 뒤지겠네 도대체 왜 개선이 안되는 거지? 다른 건 그런대로 볼만 한데 뉴스 기사 글씨가 작아서","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03040","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 11aeece2-20e6-42bc-8c8b-06ecb4917f4b","2025-07-30","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=11aeece2-20e6-42bc-8c8b-06ecb4917f4b","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=11aeece2-20e6-42bc-8c8b-06ecb4917f4b; rating=1; themes=information","KR","discovery","X-CLM-0007;X-CLM-0008","앱 꼬라지 하고는.. 어느 순간 증권홈 가격 앞 차트가 사라지더니 이제는 주식 그룹이동시 페이지 넘김도 안되고.. 툭 하면 삭제후 제","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03041","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 008cdc8f-debc-47c0-b2bc-f7a237486e22","2025-07-16","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=008cdc8f-debc-47c0-b2bc-f7a237486e22","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=008cdc8f-debc-47c0-b2bc-f7a237486e22; rating=1; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","자꾸 강제앱종료가 되어서 지금 주식에 접속할수가 없어요. 매일 다시깔게하고 너무 짜증나네요.","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03042","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 2eea9b12-91f4-42b3-aa03-83a45118777f","2026-07-05","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=2eea9b12-91f4-42b3-aa03-83a45118777f","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=2eea9b12-91f4-42b3-aa03-83a45118777f; rating=3; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","카카오페이증권 ai인사이트 클릭하고 콘텐츠 클릭하면 로딩중만 뜨고 아무것도안뜹니다.","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03043","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 2d7be589-afed-430a-8bd4-7846413d6b8f","2026-07-01","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=2d7be589-afed-430a-8bd4-7846413d6b8f","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=2d7be589-afed-430a-8bd4-7846413d6b8f; rating=3; themes=information|settlement_cost|portfolio_history","KR","post_trade","X-CLM-0007;X-CLM-0008","배당내역에서 계속적으록 같은종목이두번씩배당받은걸로표시되네요 확인부탁드립니다","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03044","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 e036c558-2b51-40c5-afb3-c133405c9b11","2026-06-17","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=e036c558-2b51-40c5-afb3-c133405c9b11","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=e036c558-2b51-40c5-afb3-c133405c9b11; rating=3; themes=other_trade","KR","all","X-CLM-0007;X-CLM-0008","자꾸 버그로 앱이 종료된다고 떠요 주식창이 자꾸 꺼져요!!!!!!!!ㅜㅜ","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
